,id,created_at,tweets,retweet_count,favorite_count,followers_count
1915,1094823322121003008,2019-02-11 04:59:55,We are all one. Don’t let $ confuse you. MONEY - MY = ONE https://t.co/Lxd6bDx57X,10,86,63598
1916,1094820276959772673,2019-02-11 04:47:49,@seoulblockchain I’m in Seoul often.,0,1,63598
1917,1094819999938564096,2019-02-11 04:46:43,@GD20005 I am working on it.,0,1,63598
1918,1094819897949863937,2019-02-11 04:46:19,"RT @BunchuBets: Our biggest fans this week: @brockpierce, @Panama_TJ, @TyanONE. Thank you! via https://t.co/ajqDc2kQjl https://t.co/eDWIEMS…",2,0,63598
1919,1094819810221776897,2019-02-11 04:45:58,@pgacv2 I live in Puerto Rico and think Puerto Rican people are extremely capable.,0,1,63598
1920,1094819419094626305,2019-02-11 04:44:24,@sauleo @H_O_L_O_ @matthewjosef Let’s have a conversation.,0,3,63598
1921,1094819303549890560,2019-02-11 04:43:57,"RT @MyEmpireOfShit: I haven't stressed yet how important I consider the recent @brockpierce/@MtGox news is, but it's up there... this headl…",3,0,63598
1922,1094819007989862400,2019-02-11 04:42:46,RT @CKJCryptonews: @Crypt0Angel @brockpierce Not only is history being read it's also being written.,4,0,63598
1923,1094818891652464640,2019-02-11 04:42:19,@BrainExrn I’m definitely one of them.,0,4,63598
1924,1094818526068563970,2019-02-11 04:40:52,If you hold EOS and aren’t actively voting please sign up with BrockPierce1. https://t.co/2rpnBdeh2F,17,90,63598
1925,1094777001481629697,2019-02-11 01:55:51,@cryptosauceg Thanks for sharing.,0,3,63598
1926,1094760468617388032,2019-02-11 00:50:10,RT @SteveCareaga: @brockpierce really enjoyed the article this morning. Changing human behavior and shaping the future is not easy but if a…,1,0,63598
1927,1094760384907497473,2019-02-11 00:49:50,@GeorgeBorovec I would think so. Probably going to have a mandate where 51% or more of all investments need to be P… https://t.co/VHT99l0wpi,0,6,63598
1928,1094760003720736769,2019-02-11 00:48:19,@GregPitchure @CryptoShillNye @EvolvementCast This story isn’t over yet. And you still have the rest of your life i… https://t.co/sPwMEmrDNw,0,3,63598
1929,1094759512626552832,2019-02-11 00:46:22,@cryptosauceg Who specifically? How specifically? How are they being mugged? Who are the muggers?,0,0,63598
1930,1094759235622060033,2019-02-11 00:45:16,@Locha_io Have you been to Puerto Rico?,0,1,63598
1931,1094758947066507264,2019-02-11 00:44:07,@angrymofo @OverstockCEO @tzeroblockchain I do and many more.,0,0,63598
1932,1094758303035383808,2019-02-11 00:41:33,@papa_raw Working on a proper DAC now. If that goes well I will be doing many more.,0,2,63598
1933,1094757221206872064,2019-02-11 00:37:15,@CryptoBrekkie @gumball3000 @crystalrose Sent out again with link.,0,1,63598
1934,1094757146871267334,2019-02-11 00:36:58,Extended cut of our @gumball3000 rally in search of Satoshi and getting married. @crystalrose https://t.co/YiU5R3YWap,6,41,63598
1935,1094686003699150848,2019-02-10 19:54:16,New fund in PR https://t.co/AY5NSAM3j8,29,191,63598
1936,1094515688633323520,2019-02-10 08:37:29,@MagicalTux @BryanMicon @TuurDemeester Glad to see you admit you aren’t fit.,0,3,63598
1937,1094514959373852673,2019-02-10 08:34:36,@MagicalTux @BryanMicon @TuurDemeester You’ve done a great job so far. Will run a poll to see who thinks you should… https://t.co/MvWJ5bm2FP,0,3,63598
1938,1094513898525319168,2019-02-10 08:30:23,@MagicalTux @BryanMicon @TuurDemeester Isn’t it you who is trying to claim ownership? My position is clear that I’m… https://t.co/Ci5TXGnY6N,0,6,63598
1939,1094512494549192704,2019-02-10 08:24:48,@danielkelman @vessenes This document was shared with Kelman by Mark Karpeles who has always been Kelman’s secret source.,0,3,63598
1940,1094512047268581376,2019-02-10 08:23:01,@MagicalTux @BryanMicon @TuurDemeester Mark Karpeles has a partner who has secretly been representing his interests… https://t.co/Z5S9To21KB,2,10,63598
1941,1094509589280608256,2019-02-10 08:13:15,@MagicalTux @BryanMicon @TuurDemeester Aren’t you about to go back to prison?,4,22,63598
1942,1094508609738702848,2019-02-10 08:09:22,@MagicalTux @BryanMicon @TuurDemeester Mark knows he sold his 88%. He even sent a letter of confirmation asking me… https://t.co/D38iop5j8Y,5,29,63598
1943,1094460044228214784,2019-02-10 04:56:23,RT @BonzManifest: “This is not just a new technology. This is not just another investment opportunity. We are laying the foundations to sav…,11,0,63598
1944,1094287278585786368,2019-02-09 17:29:52,"RT @CryptoSlate: Live interview in less than two hours on Facebook with @brockpierce, a purported #Bitcoin billionaire who was listed 9th o…",5,0,63598
1945,1094287015422631941,2019-02-09 17:28:50,@matthewryancase 🦄🎩🙏🏼,0,2,63598
1946,1094286958581272584,2019-02-09 17:28:36,@CoinBeatCrypto @EvolvementCast @CryptoShillNye 🦄🎩🙏🏼,0,1,63598
1947,1094286926129950720,2019-02-09 17:28:28,RT @CoinBeatCrypto: @brockpierce @EvolvementCast @CryptoShillNye We at Coinbeat strive to be like you! Thank you @brockpierce for all you’v…,1,0,63598
1948,1094286861361528832,2019-02-09 17:28:13,"RT @Lance_Con: @brockpierce @EvolvementCast @CryptoShillNye Truly inspirational @brockpierce. Thank you @CryptoShillNye, awesome podcast!",1,0,63598
1949,1094286685905383424,2019-02-09 17:27:31,@MochisanCrypto Answer the question.,0,0,63598
1950,1094286494590676992,2019-02-09 17:26:45,"RT @Crypt0Angel: Yessss @brockpierce 🙌🏼 $btc 🚀
 https://t.co/m1hch3Wp1C",5,0,63598
1951,1094286118969700352,2019-02-09 17:25:16,RT @GeorgeBorovec: Great read from Elizabeth Yin @HustleFundVC : Startup Opportunities That Will Be Big In 2019! https://t.co/6Z0v7Pgquz |…,2,0,63598
1952,1094286099944374272,2019-02-09 17:25:11,@panther_crypto @coreymclean @retorunningzim @HeyRhett @Bitfinexed Always looking for help.,0,1,63598
1953,1094284194404913152,2019-02-09 17:17:37,@CryptoShillNye @EvolvementCast 🦄🎩🙏🏼,0,0,63598
1954,1094284119553396737,2019-02-09 17:17:19,@futjrn Undecided. My first thought would be Omni.,0,2,63598
1955,1094283163373756422,2019-02-09 17:13:31,"RT @bithaiti: The largest media company in the world is @facebook, but it doesn’t make any contents. BITCOIN is the fastest growing bank in…",2,0,63598
1956,1094282608932843520,2019-02-09 17:11:19,@Vaultoro Yes please. DM me.,1,5,63598
1957,1094282586086563840,2019-02-09 17:11:13,RT @Vaultoro: Hey @brockpierce My losses from MtGox inspired me to create the glass books transparency protocol in 2014 and then launch htt…,9,0,63598
1958,1094282132430581760,2019-02-09 17:09:25,"RT @CrypticMeerkat: interesting article, ⁦⁦@brockpierce⁩ Brock Pierce: inside the court of the crypto king

https://t.co/1tGSwhR6QR",3,0,63598
1959,1094280656002007040,2019-02-09 17:03:33,@GeorgeBorovec Always sharing. Stay tuned.,0,2,63598
1960,1094280233010642944,2019-02-09 17:01:52,@MochisanCrypto I co-founded Tether and sold it. When and how was I outed?,0,0,63598
1961,1094280045202354177,2019-02-09 17:01:08,RT @Investnoir: I listened to a podcast where @brockpierce said that chain maximalists are the same as religious fundamentalists and that b…,5,0,63598
1962,1094279971298729986,2019-02-09 17:00:50,@GregPitchure @CryptoShillNye @EvolvementCast I cry all the time.,0,3,63598
1963,1094279843158491136,2019-02-09 17:00:20,RT @Niffler_co: @APompliano Truly hopeful for so many.... https://t.co/fmQOTFx3Rc @brockpierce,3,0,63598
1964,1094279515130318849,2019-02-09 16:59:01,RT @bertcmiller: .@TheBlock__ 's podcast with @brockpierce was a must listen. The story of @MtGox lives on and it is wild.,1,0,63598
1965,1094279025374023682,2019-02-09 16:57:05,@IMOK_Charles This is for the good of the overall industry. Perhaps you can put our differences aside. Together we rise!,0,2,63598
1966,1094278459902152704,2019-02-09 16:54:50,@_RyanCalder @cecilebaird @cz_binance @losangeles485 We’ve been family for years and years.,0,4,63598
1967,1094278374543880194,2019-02-09 16:54:29,@cz_binance @cecilebaird @losangeles485 🦄🎩🙏🏼,1,8,63598
1968,1094277465935990784,2019-02-09 16:50:53,Brock Pierce to revive Mt. Gox https://t.co/CFewr48Dwv,19,130,63598
1969,1094104553786507266,2019-02-09 05:23:47,"RT @Everipedia: Like a phoenix rising from the ashes, Mt. Gox is being revitalized by Brock Pierce in order to restore balance in the world…",19,0,63598
1970,1094104457867014144,2019-02-09 05:23:24,@GeorgeBorovec Could use all the help we can get. Please let us know what you have in mind.,0,2,63598
1971,1094104268771024896,2019-02-09 05:22:39,@eosinsider_io There is a good reason for this. Keep on going.,0,5,63598
1972,1094103863085346816,2019-02-09 05:21:03,@mr_cryptonite Yes please,0,2,63598
1973,1094103752758292480,2019-02-09 05:20:36,RT @ItsMrMoe: @brockpierce ... the story of recovery. Satoshi is smiling... Happy New Year 🙏@brockpierce #Bitcoin #Blockchain #StoryBeats #…,1,0,63598
1974,1094103613230596096,2019-02-09 05:20:03,RT @video_link: ICYMI.. @BrockPierce rocked the Japan Blockchain Conference in Yokohama** and @GoxRising effort now gaining real attention…,1,0,63598
1975,1094103523980017664,2019-02-09 05:19:42,@losangeles485 @cz_binance This isn’t a zero sum game. The goal is to raise your consciousness to a meta game of ab… https://t.co/xhGBoyUoy5,0,12,63598
1976,1094103182630825984,2019-02-09 05:18:20,RT @BalchenJon: #tZERO @tzeroblockchain $OSTK @brockpierce https://t.co/IRFHZbGojh,2,0,63598
1977,1094103126167117824,2019-02-09 05:18:07,@cz_binance Well said. Rising tides can raise many ships.,4,74,63598
1978,1094102944390074371,2019-02-09 05:17:24,"RT @CryptoWendyO: Daily Crypto with Wendy O 

Mentions:
@HabichtJonathan
https://t.co/dzni4s9hrz
@MidEarthCrypto https://t.co/E9G5hUKmeP
@C…",8,0,63598
1979,1094069346933006336,2019-02-09 03:03:53,See this Instagram photo by @thetimesmagazine https://t.co/eBkttrEidu,0,10,63598
1980,1094060058563014656,2019-02-09 02:26:59,Today I had the pleasure of being a guest on the @EvolvementCast w/ @CryptoShillNye where we discussed the future o… https://t.co/feZJJOUqIW,15,83,63598
1981,1094052683218972672,2019-02-09 01:57:40,Crypto billionaire Brock Pierce set to revive Mt.Gox and pay back users https://t.co/pf4NNnaEkA,8,50,63598
1982,1094049361875488768,2019-02-09 01:44:28,Pierce charts the new plans of repaying the Mt. Gox victims through the creation of a new company under the same br… https://t.co/yjcJm8HXa0,13,103,63598
1983,1094025491940405248,2019-02-09 00:09:37,"RT @TheBlock__: Breaking the Brock with @brockpierce 
https://t.co/ihmviowj19",3,0,63598
1984,1094025340995829760,2019-02-09 00:09:01,RT @eos1alliance: @go_eos @brockpierce This is one of many reasons we are proud to have @brockpierce on our board. 🥰👍,1,0,63598
1985,1094024440780713984,2019-02-09 00:05:27,"RT @cryptonomist_: Brock Pierce has developed a comprehensive and unified civil rehabilitation plan for creditors called “Gox Rising“
@broc…",2,0,63598
1986,1094024394140090368,2019-02-09 00:05:16,@ToneVays @jimmysong @advbitcoin @QuadrigaCoinEx @LeahWald @Forbes Sent a DM.,0,0,63598
1987,1094024270383013889,2019-02-09 00:04:46,"RT @ToneVays: @brockpierce @jimmysong @advbitcoin @QuadrigaCoinEx @LeahWald @Forbes Yeah maybe next week, curious about the God plan :), I…",1,0,63598
1988,1094024198333247489,2019-02-09 00:04:29,"RT @go_eos: After having acquired MtGox, @brockpierce’s first intention is to distribute all remaining assets to creditors. Next he plans t…",6,0,63598
1989,1094024144721571840,2019-02-09 00:04:16,"RT @Rakesh_swain62: Holy fucking shit.

@brockpierce owns 100% of Mt. Gox.  Plans to Relaunch.  Pay back creditors, leave Mark Karpeles wit…",8,0,63598
1990,1094023873131999233,2019-02-09 00:03:11,@NDcrypto @MaggieB888 @HeyRhett @MadBitcoins @ToneVays Soon.,0,1,63598
1991,1094023797374480389,2019-02-09 00:02:53,@_digitalflow_ @fabio_crypto Agreed.,0,2,63598
1992,1094023516708458496,2019-02-09 00:01:47,"RT @CriptoKapital: @CryptoShillNye @CryptoBrekkie @EvolvementCast @brockpierce Wow man , this podcast is amazing . So many things covered i…",1,0,63598
1993,1094023160838549504,2019-02-09 00:00:22,RT @CriptoKapital: Si no conoces a @BrockPierce te recomiendo que escuches este podcast con @CryptoShillNye . Muy interesante esa es la per…,2,0,63598
1994,1094019448116150272,2019-02-08 23:45:36,RT @CRYPTOTYTAN: @CryptoShillNye @EvolvementCast @brockpierce This was super insightful man. Great podcast. I have a different opinion on @…,1,0,63598
1995,1094019260664311809,2019-02-08 23:44:52,RT @CryptoDutchies: Good2know about: @brockpierce is looking to correct one of the cryptocurrency industry's biggest failings by reviving n…,1,0,63598
1996,1094018550602227713,2019-02-08 23:42:03,RT @HernanArber: @brockpierce That’s a bold move @brockpierce I gotta hand it to you. I wish you the best of Lucks on bringing the Mt.Gox B…,1,0,63598
1997,1094016903918415872,2019-02-08 23:35:30,"RT @cryptoblood_: #Cryptos Moon 🚀But You Won't Believe Why and @brockpierce Launches Campaign to Take Over Mt.Gox Brand! #CryptoNews
https:…",4,0,63598
1998,1094016719914291201,2019-02-08 23:34:46,RT @eraser: The Promise of Blockchain: A Currency of Trust - Conferencia de Ƀrock Pierce @brockpierce   DigitalK https://t.co/ZpWwLY5x8Q  #…,4,0,63598
1999,1094016581938495488,2019-02-08 23:34:13,RT @Bloguerodigital: #GoxRising; movimiento liderado por @brockpierce para recuperar el dinero perdido en la quiebra de #mtgox y revivir la…,2,0,63598
2000,1093940740349030400,2019-02-08 18:32:51,RT @blockchaininfos: Pierce charts the new plans of repaying the Mt. Gox victims through the creation of a new company under the same brand…,3,0,63598
2001,1093932008458223616,2019-02-08 17:58:09,"RT @trade2surf: @YangVentures @brockpierce @ccn A signed LOI is legally binding unless it has provision stating otherwise.
So if there will…",1,0,63598
2002,1093931944981651457,2019-02-08 17:57:54,RT @c4chaos: i think it’s high time for @brockpierce to sit on the @joerogan podcast and/or @Jason @TWistartups to educate them why #Bitcoi…,2,0,63598
2003,1093931878967435266,2019-02-08 17:57:38,@c4chaos @joerogan @Jason @TWistartups Happy to do all of them.,0,2,63598
2004,1093931433062617088,2019-02-08 17:55:52,"RT @Dexaran: Congrats @brockpierce for buying Mt.Gox

Assuming that we are very close to the bottom, we can say that now is the best time t…",4,0,63598
2005,1093931330318942208,2019-02-08 17:55:28,RT @_contra_d: @HeyRhett @brockpierce https://t.co/IpvR5dfozU,1,0,63598
2006,1093931299511840768,2019-02-08 17:55:20,RT @Chepicap: Crypto billionaire Brock Pierce set to revive Mt.Gox and pay back users @brockpierce : https://t.co/ByOIBIXeAj #BrockPierce #…,4,0,63598
2007,1093931185946820608,2019-02-08 17:54:53,RT @cryptactive: Rumeur Mt. Gox : le crypto-milliardaire @brockpierce aurait l’intention de rembourser tous les investisseurs de #MtGox et…,2,0,63598
2008,1093930567823908864,2019-02-08 17:52:26,RT @BlockInfluence: At the #BuzzList #2 spot is @brockpierce due to news he plans to revive #MtGox - crypto’s most notorious exchange. #Cry…,1,0,63598
2009,1093930506217959424,2019-02-08 17:52:11,@ToneVays @jimmysong @advbitcoin @QuadrigaCoinEx @LeahWald @Forbes Shall we do another interview?,0,18,63598
2010,1093930347148935168,2019-02-08 17:51:33,"RT @daocasino: Shout-out to @brockpierce, who plans to rejuvenate Mt. Gox! You're doing a fantastic job here 🙌 https://t.co/zus3KO2gvv",1,0,63598
2011,1093930220585811968,2019-02-08 17:51:03,RT @Pankster25: Epic move  @brockpierce 🌟 https://t.co/MooB1DY0Av,3,0,63598
2012,1093929906201780224,2019-02-08 17:49:48,RT @eraser: The Promise of Blockchain: A Currency of Trust - Conferencia de Ƀrock Pierce @brockpierce  in DigitalK https://t.co/ZpWwLY5x8Q…,1,0,63598
2013,1093929755647270913,2019-02-08 17:49:12,@MaggieB888 @HeyRhett @MadBitcoins @ToneVays Always happy to talk with Tone.,0,1,63598
2014,1093929660570730496,2019-02-08 17:48:49,RT @jbbasics: @brockpierce @YangVentures @ccn I’ll throw some EOS on Brock for the win...,1,0,63598
2015,1093929626928177153,2019-02-08 17:48:41,"@F_E_Charles @HeyRhett Because there are 24,000 victims and MtGox is our Lehman Brothers. This is our opportunity t… https://t.co/SAmJSsEI6y",3,35,63598
2016,1093929342298611712,2019-02-08 17:47:34,@PennyGaff Sign up with https://t.co/3WAOZVlWsC for the equity we are offering in the revived exchange.,1,1,63598
2017,1093929101499351040,2019-02-08 17:46:36,RT @needforFUD: Watching closely the #GoxRising movement by @brockpierce. What's your take on the #MtGox revamp?,1,0,63598
2018,1093929058482573315,2019-02-08 17:46:26,@one8tyFive @HeyRhett The goal is for the trustee to sell no more crypto.,1,11,63598
2019,1093928971710812160,2019-02-08 17:46:05,"RT @twobitidiot: LIVE!

A bunch of people have asked for an update on @MessariCrypto and where we’re heading. 

I’m gonna hop on an AMA her…",3,0,63598
2020,1093928890400030721,2019-02-08 17:45:46,@CryptoRED29 @BGIradji @HeyRhett @hackapreneur The intention is for the betterment of the industry.,0,6,63598
2021,1093928752914939905,2019-02-08 17:45:13,"RT @CryptoRED29: @BGIradji @HeyRhett @hackapreneur @brockpierce Mt Gox could be outdated, but who is stopping @brockpierce from reinventing…",2,0,63598
2022,1093927741563359237,2019-02-08 17:41:12,@CryptoShillNye Thanks for having me on. 🦄🎩🙏🏼,0,4,63598
2023,1093927568850309120,2019-02-08 17:40:31,"RT @BreakerMag: ICYMI: @justinsuntron, @brockpierce + more weigh in on the promising future of blockchain gaming: https://t.co/C1AIMaKYvs @…",1,0,63598
2024,1093927326889308160,2019-02-08 17:39:33,RT @BrettKing: #FF some of the hardest working people in #fintech today @JimMarous @Chris_Skinner @DuenaBlomstrom @JPNicols @rshevlin @thep…,22,0,63598
2025,1093927280403918850,2019-02-08 17:39:22,@WayneVaughan @K1rsty_Gordon Thank you for the suggestion.,0,2,63598
2026,1093927232542666752,2019-02-08 17:39:11,RT @WayneVaughan: @K1rsty_Gordon @brockpierce There are millions of Mt. Gox related web pages and links. I suggest exploring rebranding to…,2,0,63598
2027,1093927165278662657,2019-02-08 17:38:55,RT @blockspectator: Crypto Billionaire Brock Pierce (@brockpierce) Believes Social Networking and Data Will Be One of The Pillars For Adopt…,7,0,63598
2028,1093927142159671297,2019-02-08 17:38:49,"RT @btcecho: Mit dem Plan #GoxRising will @brockpierce @MtGox wiederbeleben.

https://t.co/SA7cU8oej2",1,0,63598
2029,1093927118012964864,2019-02-08 17:38:43,RT @REKT_Podcast: @blockspectator @brockpierce https://t.co/skmcIYC5sc,1,0,63598
2030,1093927079161212929,2019-02-08 17:38:34,@fabio_crypto The idea is to relaunch the exchange and give creditors ownership. If successful that would deliver f… https://t.co/dynxDUfZf0,1,12,63598
2031,1093926155298648064,2019-02-08 17:34:54,RT @REKT_Podcast: @HeyRhett @brockpierce https://t.co/skmcIYC5sc,1,0,63598
2032,1093926126290780160,2019-02-08 17:34:47,"RT @REKT_Podcast: “The Mt. Gox story is not over. It’s been running for nearly 10 years. And we are now entering the last chapter.”

@brock…",20,0,63598
2033,1093926081130770432,2019-02-08 17:34:36,RT @crystalrose: This video is a great full story of Mt. Gox.   The @goxrising project just launched to get Bitcoin owed from the failure b…,7,0,63598
2034,1093925660756631552,2019-02-08 17:32:56,@xandiddly @BlocktechCEO Are you blocked from seeing the https://t.co/d2fSffT4eA?,0,0,63598
2035,1093925477314486272,2019-02-08 17:32:12,@xandiddly @BlocktechCEO Who blocked you?,0,0,63598
2036,1093925301896114176,2019-02-08 17:31:30,@NathanMars7 @KennethBosak @HeyRhett @sabotagebeats Yes please.,0,4,63598
2037,1093925019699208192,2019-02-08 17:30:23,@KennethBosak @HeyRhett @sabotagebeats Yes please.,0,8,63598
2038,1093783927217475584,2019-02-08 08:09:44,@YangVentures @ccn Since you’re so confident and pretend to know more than everyone how much are you willing to wager?,3,27,63598
2039,1093758893744738304,2019-02-08 06:30:15,@niallyoung @_neetbux @BlocktechCEO @goxrising Need all the help we can get. @goxrising,0,0,63598
2040,1093748595847684096,2019-02-08 05:49:20,RT @c4chaos: whoa! @brockpierce is making goxxed people whole 🍺😎👍 https://t.co/hsV8OjbJjF,2,0,63598
2041,1093748535466446849,2019-02-08 05:49:06,@fiebsy Good call.,0,2,63598
2042,1093748371435606016,2019-02-08 05:48:27,@salimismail 🦄🎩🙏🏼,0,1,63598
2043,1093748354406789120,2019-02-08 05:48:23,RT @salimismail: This is typical of @brockpierce (and awesome) https://t.co/hJ9RsB5rwd,2,0,63598
2044,1093748304683294720,2019-02-08 05:48:11,@TusharDutt2 @maxkeiser Who have I scammed?,0,0,63598
2045,1093748125389320192,2019-02-08 05:47:28,Puerto Rico after Maria: Meet The People Who Left https://t.co/NEoONwDSZk via @YouTube,0,14,63598
2046,1093747872275681280,2019-02-08 05:46:28,@NinjaBenjamin 🦄🎩🙏🏼,0,0,63598
2047,1093747818039173121,2019-02-08 05:46:15,RT @MuppetPimpin: Vote our coin to be added as collateral for Nexo’s instant crypto-backed loans by @NexoFinance! Show the strength of our…,1,0,63598
2048,1093747524718874624,2019-02-08 05:45:05,RT @mpawlo: @ehn #Puertopia or #Sol by @brockpierce et al: https://t.co/bEPJpO3S5Z,4,0,63598
2049,1093747389888847873,2019-02-08 05:44:33,@PennyGaff Have you filed a claim?,0,1,63598
2050,1093747163476090880,2019-02-08 05:43:39,"RT @MitchellMoos: I'll be conducting a live stream interview with @brockpierce on Saturday, February 9th at 11:00 (am) PST | 19:00 UTC. Tun…",7,0,63598
2051,1093746924425900032,2019-02-08 05:42:42,RT @TonyNightKing: Revealed: A Bitcoin Billionaire’s Shocking Plan to Revive Mt. Gox – Crypto’s Most Notorious Exchange | CCN https://t.co/…,2,0,63598
2052,1093744484309823489,2019-02-08 05:33:00,How the Barclays Techstars Accelerator in Cape Town Impacted a Startup from Israel https://t.co/imc2fhEMPT via @techstars,1,3,63598
2053,1093714902844350465,2019-02-08 03:35:27,@coreymclean @retorunningzim @HeyRhett @Bitfinexed I won’t take one cent of the money which I could argue for. And… https://t.co/tK2Ig53o9M,0,8,63598
2054,1093697777047990272,2019-02-08 02:27:24,@idahodissedent2 @maxkeiser Bitfinex has done very well.,0,0,63598
2055,1093697067354968066,2019-02-08 02:24:35,RT @crystalrose: @HamnettPhillip @brockpierce Messaging on EOS - https://t.co/zHehEvvk9m ⚡️⚡️⚡️@SenseToken,1,0,63598
2056,1093696069873987584,2019-02-08 02:20:37,@finchify 🦄🎩🙏🏼,0,2,63598
2057,1093695983622414337,2019-02-08 02:20:17,@MigLiberte Any relation to Guy Laliberte?,0,0,63598
2058,1093695566641385472,2019-02-08 02:18:37,@DrPopandLocks 🦄🎩🙏🏼,0,1,63598
2059,1093695449867837440,2019-02-08 02:18:09,"RT @BlocktechCEO: Wow. Really impressed by the plan @brockpierce has been working on for the past five years, as well as the patience invol…",5,0,63598
2060,1093695375720865792,2019-02-08 02:17:52,@finchify Sign up by clicking “Get Started” on https://t.co/3WAOZVlWsC,0,4,63598
2061,1093695192979230720,2019-02-08 02:17:08,RT @blockchainbeach: Brock Pierce (@brockpierce) Unveils GoxRising to Make Mt. Gox Creditors Whole - https://t.co/61GYJPlYtq #cryptocurrenc…,6,0,63598
2062,1093695161706602496,2019-02-08 02:17:01,@creationman46 @maxkeiser @crystalrose Never been charged with a crime in any jurisdiction.,0,0,63598
2063,1093694594368204800,2019-02-08 02:14:45,@user_censored @HeyRhett Love the domain.,0,5,63598
2064,1093694530895831040,2019-02-08 02:14:30,@arjaydicar113 @HeyRhett @sunnydecree Will do all I can.,1,15,63598
2065,1093694477170921473,2019-02-08 02:14:17,@trade2surf 🦄🎩🙏🏼,0,3,63598
2066,1093694329724362752,2019-02-08 02:13:42,@_neetbux @BlocktechCEO No one is forced to participate. Creditors should be paid the cash and coin as quickly as p… https://t.co/hKFiPrFZaz,0,12,63598
2067,1093693429832249346,2019-02-08 02:10:08,"RT @BunchuBets: @WayneVaughan @KyleMacLeanX @brockpierce Listen to him talk about it with us on Tuesday here. Around the last 5 min. 

http…",2,0,63598
2068,1093693271451160576,2019-02-08 02:09:30,@MooreJared0 👋,0,5,63598
2069,1093693045571080192,2019-02-08 02:08:36,@jeffreyrufino @SabineRoiss Always down for a good challenge.,0,2,63598
2070,1093692937404276736,2019-02-08 02:08:10,@TeamBitcoin @Smartereum Highly unlikely but there is always more to do. Should leave no stone unturned.,0,0,63598
2071,1093692725684101120,2019-02-08 02:07:20,"RT @REKT_Podcast: Lots of excitement about @brockpierce and @goxrising news today!

Listen to Brock talk in depth about it with us from ear…",7,0,63598
2072,1093686866811875330,2019-02-08 01:44:03,"For Blockchain Gaming Companies, It’s Like the Early Days of the App Store https://t.co/H6Q8wIHnMu",103,513,63598
2073,1093686618622312449,2019-02-08 01:43:04,Revealed: A Bitcoin Billionaire's Shocking Plan to Revive Mt. Gox - Crypto's Most Notorious Exchange https://t.co/yoBZ0RgDgM,8,72,63598
2074,1093686459746344960,2019-02-08 01:42:26,Plan to Rejuvenate Mt. Gox and Repay Affected Parties is Underway https://t.co/pnqSlYjANK via @smartereum,2,17,63598
2075,1093680977698639872,2019-02-08 01:20:39,Mt. Gox Revival In Works By Crypto Entrepreneur Brock Pierce – Report https://t.co/J5oTFfL4YN,30,153,63598
2076,1093679091650183168,2019-02-08 01:13:09,"RT @fintechfrank: The plot to revive Mt. Gox and repay victims’ Bitcoin 

https://t.co/2wJUW31Dpu",5,0,63598
2077,1093668331733667840,2019-02-08 00:30:24,RT @HamnettPhillip: #EOS allows apps to be built on blockchain that were previously not possible. We can start to imagine the unimaginable.…,36,0,63598
2078,1093668280311533573,2019-02-08 00:30:12,RT @crypto_iwad: The user experience of EOS mobile wallets is generations ahead of any other blockchain. Try them now if you have not used…,19,0,63598
2079,1093668070814408704,2019-02-08 00:29:22,"RT @LovethGlowGirl: Just take the leap and build your wings on your way...
#GirlsDecide
#GlowGirl https://t.co/EoRHaYoL5X",4,0,63598
2080,1093667721227563008,2019-02-08 00:27:58,@xandiddly @Cyebit @bitbron @Panama_TJ @goxrising We aren’t taking anything from creditors or the estate. We are ho… https://t.co/uM3yjoLvZp,1,3,63598
2081,1093666862829776897,2019-02-08 00:24:34,@xandiddly @EricyuanY @IamNomad I almost bought the company twice in 2013. Eventually bought the shares from Karpel… https://t.co/NPpxkVg2pI,0,0,63598
2082,1093666400017641472,2019-02-08 00:22:43,Finishing something early crypto adopters and I started 5 years ago. Join the conversation at… https://t.co/PFzoKwap3j,14,52,63598
2083,1093664060845940736,2019-02-08 00:13:26,@Cyebit @bitbron @Panama_TJ @goxrising No ICO plans.,0,5,63598
2084,1093663956542009344,2019-02-08 00:13:01,@EricyuanY @IamNomad Always.,0,0,63598
2085,1093663470426349570,2019-02-08 00:11:05,@tpavlik @maxkeiser @crystalrose Not if it’s a non-custodial exchange.,0,1,63598
2086,1093661296069754880,2019-02-08 00:02:26,@Bwagner131 @BRKVW Old photo.,0,0,63598
2087,1093661208903770112,2019-02-08 00:02:06,@Paul__Walsh @IamNomad DM me.,0,0,63598
2088,1093660799766155264,2019-02-08 00:00:28,"RT @ChangeonsLeJeu: RT @FranceCryptos: Petite apparition de @brockpierce &amp; @PBWSummit dans #ComplementdEnquete ! 🕵️‍♂️

📺 À l’instant sur @…",2,0,63598
2089,1093660514540900353,2019-02-07 23:59:20,"RT @Negativecarbon: This is vaguely Biblical...

Remember when Christ said, 
""I tell you the truth, you can say to this mountain, 'May you…",4,0,63598
2090,1093660232016744448,2019-02-07 23:58:13,@CryptoEmporium_ @REKT_Podcast @BunchuBets @CCryptoChamber @BeaxyExchange @gethoneyminer @crystalrose @VentureBeat Yes please.,0,4,63598
2091,1093660120448258048,2019-02-07 23:57:46,@James_RR_C @IamNomad It takes all of us. Team work makes the dream work.,0,0,63598
2092,1093659985731477504,2019-02-07 23:57:14,"RT @Panama_TJ: Love the idea of @brockpierce to revive Mt Gox into @goxrising, and most importantly saving face by prioritizing a ""quick pa…",8,0,63598
